346,|LDB3|,|Ldb3|,|MGI:1344412|,|MP:0005369|,|muscle phenotype|,|NULL|
347,|LDB3|,|Ldb3|,|MGI:1344412|,|MP:0005376|,|homeostasis/metabolism phenotype|,|NULL|
348,|GPT|,|Gpt|,|MGI:95802|,|MP:0010123|,|increased bone mineral content|,|elevation in the amount (usually in grams/cm) of bone mineral divided by a bone-scanned area|
349,|GPT|,|Gpt|,|MGI:95802|,|MP:0005390|,|skeleton phenotype|,|NULL|
350,|CRLF3|,|Crlf3|,|MGI:1860086|,|MP:0010067|,|increased red blood cell distribution width|,|higher than normal coefficient of variance (reference range) of the red blood cell volume for an organism|
351,|CRLF3|,|Crlf3|,|MGI:1860086|,|MP:0010093|,|decreased circulating magnesium level|,|a reduction in the blood concentration of magnesium|
352,|CRLF3|,|Crlf3|,|MGI:1860086|,|MP:0003179|,|thrombocytopenia|,|fewer than the normal numbers of the non-nucleated cells found in the blood and involved in blood coagulation|
353,|CRLF3|,|Crlf3|,|MGI:1860086|,|MP:0005642|,|decreased mean corpuscular hemoglobin concentration|,|less than the normal Hgb/Hct; the average hemoglobin concentration in a given volume of packed red cells, calculated from the hemoglobin therein and the hematocrit, in erythrocyte indices|
354,|CRLF3|,|Crlf3|,|MGI:1860086|,|MP:0000221|,|decreased leukocyte cell number|,|reduction in the number of nucleated cells of the myeloid or lymphoid lineages, found in blood or other tissue|
355,|CRLF3|,|Crlf3|,|MGI:1860086|,|MP:0005641|,|increased mean corpuscular hemoglobin concentration|,|greater than the normal Hgb/Hct; the average hemoglobin concentration in a given volume of packed red cells, calculated from the hemoglobin therein and the hematocrit, in erythrocyte indices|
356,|CRLF3|,|Crlf3|,|MGI:1860086|,|MP:0005564|,|increased hemoglobin content|,|increase in the total hemoglobin content in the circulating blood|
357,|CRLF3|,|Crlf3|,|MGI:1860086|,|MP:0002591|,|decreased mean corpuscular volume|,|less than the average amount of space occupied by each red blood cell, calculated from the hematocrit and red cell count, in erythrocyte indices|
358,|CRLF3|,|Crlf3|,|MGI:1860086|,|MP:0001262|,|decreased body weight|,|lower than normal average weight|
359,|CRLF3|,|Crlf3|,|MGI:1860086|,|MP:0005376|,|homeostasis/metabolism phenotype|,|NULL|
360,|CRLF3|,|Crlf3|,|MGI:1860086|,|MP:0005378|,|growth/size/body region phenotype|,|NULL|
361,|CRLF3|,|Crlf3|,|MGI:1860086|,|MP:0005397|,|hematopoietic system phenotype|,|NULL|
362,|IGHMBP2|,|Ighmbp2|,|MGI:99954|,|MP:0010024|,|increased total body fat amount|,|greater than the normal total amount of connective tissue composed of fat cells within the entire body|
363,|IGHMBP2|,|Ighmbp2|,|MGI:99954|,|MP:0010124|,|decreased bone mineral content|,|reduction in the amount (usually in grams/cm) of bone mineral divided by a bone-scanned area|
364,|IGHMBP2|,|Ighmbp2|,|MGI:99954|,|MP:0002757|,|decreased vertical activity|,|lesser than average time spent jumping or rearing|
365,|IGHMBP2|,|Ighmbp2|,|MGI:99954|,|MP:0005378|,|growth/size/body region phenotype|,|NULL|
366,|IGHMBP2|,|Ighmbp2|,|MGI:99954|,|MP:0005369|,|muscle phenotype|,|NULL|
367,|IGHMBP2|,|Ighmbp2|,|MGI:99954|,|MP:0005376|,|homeostasis/metabolism phenotype|,|NULL|
368,|IGHMBP2|,|Ighmbp2|,|MGI:99954|,|MP:0005384|,|cellular phenotype|,|NULL|
369,|IGHMBP2|,|Ighmbp2|,|MGI:99954|,|MP:0005386|,|behavior/neurological phenotype|,|the observable actions or reactions of mammalian organisms that are manifested through development and lifespan|
370,|IGHMBP2|,|Ighmbp2|,|MGI:99954|,|MP:0005388|,|respiratory system phenotype|,|NULL|
371,|IGHMBP2|,|Ighmbp2|,|MGI:99954|,|MP:0005385|,|cardiovascular system phenotype|,|the observable morphological and physiological characteristics of the mammalian heart, blood vessels, or circulatory system that are manifested through development and lifespan|
372,|IGHMBP2|,|Ighmbp2|,|MGI:99954|,|MP:0010768|,|mortality/aging|,|characteristics involving the ability of an organism to live and age normally throughout development and life span|
373,|IGHMBP2|,|Ighmbp2|,|MGI:99954|,|MP:0005381|,|digestive/alimentary phenotype|,|NULL|
374,|IGHMBP2|,|Ighmbp2|,|MGI:99954|,|MP:0003631|,|nervous system phenotype|,|the observable morphological and physiological characteristics of the extensive, intricate network of electochemical structures in the body that is comprised of the brain, spinal cord, nerves, ganglia and parts of the receptor organs that are manifested through development and lifespan|
375,|CXCL12|,|Cxcl12|,|MGI:103556|,|MP:0009709|,|hydrometra|,|an accumulation in the uterine lumen of normal secretions that ordinarily drain from the body but are retained when the cervix or vagina is significantly or completely closed|
376,|CXCL12|,|Cxcl12|,|MGI:103556|,|MP:0011100|,|preweaning lethality, complete penetrance|,|death of all organisms of a given genotype in a population between fertilization and weaning age (Mus: approximately 3-4 weeks of age)|
377,|CXCL12|,|Cxcl12|,|MGI:103556|,|MP:0001102|,|small superior vagus ganglion|,|reduced size of the upper ganglion of the vagus nerve located at the jugular foramen|
378,|CXCL12|,|Cxcl12|,|MGI:103556|,|MP:0004906|,|enlarged uterus|,|increased size of the female muscular organ of gestation|
379,|CXCL12|,|Cxcl12|,|MGI:103556|,|MP:0013292|,|embryonic lethality prior to organogenesis|,|death prior to the completion of embryo turning (Mus: E9-9.5)|
380,|CXCL12|,|Cxcl12|,|MGI:103556|,|MP:0013293|,|embryonic lethality prior to tooth bud stage|,|death prior to the appearance of tooth buds (Mus: E12-E12.5)|
381,|CXCL12|,|Cxcl12|,|MGI:103556|,|MP:0010768|,|mortality/aging|,|characteristics involving the ability of an organism to live and age normally throughout development and life span|
382,|CXCL12|,|Cxcl12|,|MGI:103556|,|MP:0005389|,|reproductive system phenotype|,|NULL|
383,|CXCL12|,|Cxcl12|,|MGI:103556|,|MP:0005385|,|cardiovascular system phenotype|,|the observable morphological and physiological characteristics of the mammalian heart, blood vessels, or circulatory system that are manifested through development and lifespan|
384,|CXCL12|,|Cxcl12|,|MGI:103556|,|MP:0005397|,|hematopoietic system phenotype|,|NULL|
385,|CXCL12|,|Cxcl12|,|MGI:103556|,|MP:0005370|,|liver/biliary system phenotype|,|NULL|
386,|CXCL12|,|Cxcl12|,|MGI:103556|,|MP:0005387|,|immune system phenotype|,|NULL|
387,|CXCL12|,|Cxcl12|,|MGI:103556|,|MP:0003631|,|nervous system phenotype|,|the observable morphological and physiological characteristics of the extensive, intricate network of electochemical structures in the body that is comprised of the brain, spinal cord, nerves, ganglia and parts of the receptor organs that are manifested through development and lifespan|
388,|CXCL12|,|Cxcl12|,|MGI:103556|,|MP:0005384|,|cellular phenotype|,|NULL|
389,|CXCL12|,|Cxcl12|,|MGI:103556|,|MP:0005369|,|muscle phenotype|,|NULL|
390,|CAV3|,|Cav3|,|MGI:107570|,|MP:0009141|,|increased prepulse inhibition|,|increase in the ability of a relatively mild stimulus to suppress the response to a strong, startle-eliciting stimulus|
391,|CAV3|,|Cav3|,|MGI:107570|,|MP:0005385|,|cardiovascular system phenotype|,|the observable morphological and physiological characteristics of the mammalian heart, blood vessels, or circulatory system that are manifested through development and lifespan|
392,|CAV3|,|Cav3|,|MGI:107570|,|MP:0005387|,|immune system phenotype|,|NULL|
393,|CAV3|,|Cav3|,|MGI:107570|,|MP:0005376|,|homeostasis/metabolism phenotype|,|NULL|
394,|CAV3|,|Cav3|,|MGI:107570|,|MP:0005384|,|cellular phenotype|,|NULL|
395,|CAV3|,|Cav3|,|MGI:107570|,|MP:0005369|,|muscle phenotype|,|NULL|
396,|LMNB1|,|Lmnb1|,|MGI:96795|,|MP:0005561|,|increased mean corpuscular hemoglobin|,|greater than the average levels of hemoglobin contained in an erythrocyte|
397,|LMNB1|,|Lmnb1|,|MGI:96795|,|MP:0000195|,|decreased circulating calcium level|,|subnormal concentrations of calcium ions in the circulating blood|
398,|LMNB1|,|Lmnb1|,|MGI:96795|,|MP:0001262|,|decreased body weight|,|lower than normal average weight|
399,|LMNB1|,|Lmnb1|,|MGI:96795|,|MP:0002966|,|decreased circulating alkaline phosphatase level|,|reduced concentration in the blood of the enzyme which hydrolyzes orthophosphoric monoesters|
400,|LMNB1|,|Lmnb1|,|MGI:96795|,|MP:0005390|,|skeleton phenotype|,|NULL|
401,|LMNB1|,|Lmnb1|,|MGI:96795|,|MP:0003631|,|nervous system phenotype|,|the observable morphological and physiological characteristics of the extensive, intricate network of electochemical structures in the body that is comprised of the brain, spinal cord, nerves, ganglia and parts of the receptor organs that are manifested through development and lifespan|
402,|LMNB1|,|Lmnb1|,|MGI:96795|,|MP:0010768|,|mortality/aging|,|characteristics involving the ability of an organism to live and age normally throughout development and life span|
403,|LMNB1|,|Lmnb1|,|MGI:96795|,|MP:0005397|,|hematopoietic system phenotype|,|NULL|
404,|LMNB1|,|Lmnb1|,|MGI:96795|,|MP:0005388|,|respiratory system phenotype|,|NULL|
405,|LMNB1|,|Lmnb1|,|MGI:96795|,|MP:0005380|,|embryo phenotype|,|NULL|
406,|LMNB1|,|Lmnb1|,|MGI:96795|,|MP:0005384|,|cellular phenotype|,|NULL|
407,|LMNB1|,|Lmnb1|,|MGI:96795|,|MP:0005376|,|homeostasis/metabolism phenotype|,|NULL|
408,|LMNB1|,|Lmnb1|,|MGI:96795|,|MP:0005382|,|craniofacial phenotype|,|NULL|
409,|LMNB1|,|Lmnb1|,|MGI:96795|,|MP:0005369|,|muscle phenotype|,|NULL|
410,|LMNB1|,|Lmnb1|,|MGI:96795|,|MP:0010771|,|integument phenotype|,|the observable morphological and physiological characteristics of the skin and its associated structures, such as the hair, nails, sweat glands, sebaceous glands and other secretory glands|
411,|LMNB1|,|Lmnb1|,|MGI:96795|,|MP:0005378|,|growth/size/body region phenotype|,|NULL|
412,|DNAJC19|,|Dnajc19|,|MGI:1914963|,|MP:0005559|,|increased circulating glucose level|,|greater than the normal concentration in the blood of this major monosaccharide of the body; it is an important energy source|
413,|DNAJC19|,|Dnajc19|,|MGI:1914963|,|MP:0003961|,|decreased lean body mass|,|reduced amount of the fat-free physical bulk or volume of the body including all its components except adipose (fat) tissue|
414,|DNAJC19|,|Dnajc19|,|MGI:1914963|,|MP:0001262|,|decreased body weight|,|lower than normal average weight|
415,|DNAJC19|,|Dnajc19|,|MGI:1914963|,|MP:0005376|,|homeostasis/metabolism phenotype|,|NULL|
416,|DNAJC19|,|Dnajc19|,|MGI:1914963|,|MP:0005378|,|growth/size/body region phenotype|,|NULL|
417,|APOE|,|Apoe|,|MGI:88057|,|MP:0005419|,|decreased circulating serum albumin level|,|blood serum albumin concentration below the normal range|
418,|APOE|,|Apoe|,|MGI:88057|,|MP:0002968|,|increased circulating alkaline phosphatase level|,|elevated concentration in the blood of the enzyme which hydrolyzes orthophosphoric monoesters|
419,|APOE|,|Apoe|,|MGI:88057|,|MP:0002875|,|decreased erythrocyte cell number|,|reduced number of the cells that transport oxygen, red blood cells, per unit|
420,|APOE|,|Apoe|,|MGI:88057|,|MP:0001554|,|increased circulating free fatty acid level|,|higher than normal levels of the fatty acids which occur in plasma as a result of lipolysis in adipose tissue or when plasma triacyglycerols are taken into tissues|
421,|APOE|,|Apoe|,|MGI:88057|,|MP:0002100|,|abnormal tooth morphology|,|any anomaly in the size, shape or structure of the hard or soft tissues of the skeletal element within the mouth that is composed of dentine and used to procure or masticate food|
422,|APOE|,|Apoe|,|MGI:88057|,|MP:0005634|,|decreased circulating sodium level|,|less than the normal concentration in the blood of this metallic element, the most plentiful extracellular ion in the body and the principal determinant of extracellular fluid volume|
423,|APOE|,|Apoe|,|MGI:88057|,|MP:0001552|,|increased circulating triglyceride level|,|greater concentration of naturally occurring esters of three fatty acids and glycerol in the blood; triglycerides are widespread in adipose tissue, commonly circulate in the blood in the form of lipoproteins, and are involved in the process of bidirectional transference of adipose fat and blood glucose with the liver|
424,|APOE|,|Apoe|,|MGI:88057|,|MP:0005178|,|increased circulating cholesterol level|,|greater than the normal amount in the blood of the principal sterol of vertebrates and the precursor of many steroids, including bile acids and steroid hormones; it is a component of the plasma membrane lipid bilayer and of plasma lipoproteins and can be found in all animal tissues|
425,|APOE|,|Apoe|,|MGI:88057|,|MP:0000182|,|increased circulating LDL cholesterol level|,|greater amount in the blood of the lipoprotein:cholesterol complex that transports cholesterol out of the arteries and around the body, for use by various tissues in normal bodily functions|
426,|APOE|,|Apoe|,|MGI:88057|,|MP:0005344|,|increased circulating bilirubin level|,|increased concentration in the blood of the bile pigment bilirubin, normally found in the liver and in red blood cells|
427,|APOE|,|Apoe|,|MGI:88057|,|MP:0005641|,|increased mean corpuscular hemoglobin concentration|,|greater than the normal Hgb/Hct; the average hemoglobin concentration in a given volume of packed red cells, calculated from the hemoglobin therein and the hematocrit, in erythrocyte indices|
428,|APOE|,|Apoe|,|MGI:88057|,|MP:0005560|,|decreased circulating glucose level|,|less than the normal concentration in the blood of this major monosaccharide of the body; it is an important energy source|
429,|APOE|,|Apoe|,|MGI:88057|,|MP:0005386|,|behavior/neurological phenotype|,|the observable actions or reactions of mammalian organisms that are manifested through development and lifespan|
430,|APOE|,|Apoe|,|MGI:88057|,|MP:0005388|,|respiratory system phenotype|,|NULL|
431,|APOE|,|Apoe|,|MGI:88057|,|MP:0005370|,|liver/biliary system phenotype|,|NULL|
432,|APOE|,|Apoe|,|MGI:88057|,|MP:0010768|,|mortality/aging|,|characteristics involving the ability of an organism to live and age normally throughout development and life span|
433,|APOE|,|Apoe|,|MGI:88057|,|MP:0005389|,|reproductive system phenotype|,|NULL|
434,|APOE|,|Apoe|,|MGI:88057|,|MP:0005397|,|hematopoietic system phenotype|,|NULL|
435,|APOE|,|Apoe|,|MGI:88057|,|MP:0005385|,|cardiovascular system phenotype|,|the observable morphological and physiological characteristics of the mammalian heart, blood vessels, or circulatory system that are manifested through development and lifespan|
436,|APOE|,|Apoe|,|MGI:88057|,|MP:0001186|,|pigmentation phenotype|,|NULL|
437,|APOE|,|Apoe|,|MGI:88057|,|MP:0005377|,|hearing/vestibular/ear phenotype|,|NULL|
438,|APOE|,|Apoe|,|MGI:88057|,|MP:0003631|,|nervous system phenotype|,|the observable morphological and physiological characteristics of the extensive, intricate network of electochemical structures in the body that is comprised of the brain, spinal cord, nerves, ganglia and parts of the receptor organs that are manifested through development and lifespan|
439,|APOE|,|Apoe|,|MGI:88057|,|MP:0005371|,|limbs/digits/tail phenotype|,|NULL|
440,|APOE|,|Apoe|,|MGI:88057|,|MP:0005381|,|digestive/alimentary phenotype|,|NULL|
441,|APOE|,|Apoe|,|MGI:88057|,|MP:0005391|,|vision/eye phenotype|,|NULL|
442,|APOE|,|Apoe|,|MGI:88057|,|MP:0005387|,|immune system phenotype|,|NULL|
443,|APOE|,|Apoe|,|MGI:88057|,|MP:0005376|,|homeostasis/metabolism phenotype|,|NULL|
444,|APOE|,|Apoe|,|MGI:88057|,|MP:0005390|,|skeleton phenotype|,|NULL|
445,|APOE|,|Apoe|,|MGI:88057|,|MP:0005367|,|renal/urinary system phenotype|,|NULL|
446,|APOE|,|Apoe|,|MGI:88057|,|MP:0010771|,|integument phenotype|,|the observable morphological and physiological characteristics of the skin and its associated structures, such as the hair, nails, sweat glands, sebaceous glands and other secretory glands|
447,|APOE|,|Apoe|,|MGI:88057|,|MP:0005378|,|growth/size/body region phenotype|,|NULL|
448,|APOE|,|Apoe|,|MGI:88057|,|MP:0005375|,|adipose tissue phenotype|,|the observable morphological and physiological characteristics of mammalian fat tissue that are manifested through development and lifespan|
449,|APOE|,|Apoe|,|MGI:88057|,|MP:0005379|,|endocrine/exocrine gland phenotype|,|NULL|
450,|APOE|,|Apoe|,|MGI:88057|,|MP:0005394|,|taste/olfaction phenotype|,|NULL|
451,|APOE|,|Apoe|,|MGI:88057|,|MP:0005369|,|muscle phenotype|,|NULL|
452,|APOE|,|Apoe|,|MGI:88057|,|MP:0005384|,|cellular phenotype|,|NULL|
453,|TIMP1|,|Timp1|,|MGI:98752|,|MP:0005296|,|abnormal humerus morphology|,|any structural anomaly of the bone of the forelimb that articulates with the scapula above and the radius and ulna below|
454,|TIMP1|,|Timp1|,|MGI:98752|,|MP:0000559|,|abnormal femur morphology|,|any structural anomaly of the long bone of the thigh|
455,|TIMP1|,|Timp1|,|MGI:98752|,|MP:0005378|,|growth/size/body region phenotype|,|NULL|
456,|TIMP1|,|Timp1|,|MGI:98752|,|MP:0005379|,|endocrine/exocrine gland phenotype|,|NULL|
457,|TIMP1|,|Timp1|,|MGI:98752|,|MP:0005387|,|immune system phenotype|,|NULL|
458,|TIMP1|,|Timp1|,|MGI:98752|,|MP:0005376|,|homeostasis/metabolism phenotype|,|NULL|
459,|TIMP1|,|Timp1|,|MGI:98752|,|MP:0005390|,|skeleton phenotype|,|NULL|
460,|TIMP1|,|Timp1|,|MGI:98752|,|MP:0005388|,|respiratory system phenotype|,|NULL|
461,|TIMP1|,|Timp1|,|MGI:98752|,|MP:0005389|,|reproductive system phenotype|,|NULL|
462,|TIMP1|,|Timp1|,|MGI:98752|,|MP:0010768|,|mortality/aging|,|characteristics involving the ability of an organism to live and age normally throughout development and life span|
463,|TIMP1|,|Timp1|,|MGI:98752|,|MP:0005397|,|hematopoietic system phenotype|,|NULL|
464,|TIMP1|,|Timp1|,|MGI:98752|,|MP:0005385|,|cardiovascular system phenotype|,|the observable morphological and physiological characteristics of the mammalian heart, blood vessels, or circulatory system that are manifested through development and lifespan|
465,|TIMP1|,|Timp1|,|MGI:98752|,|MP:0005371|,|limbs/digits/tail phenotype|,|NULL|
466,|DSC3|,|Dsc3|,|MGI:1194993|,|MP:0004924|,|abnormal behavior|,|any anomaly in the actions, reactions, or performance of an organism in response to external or internal stimuli compared to controls|
467,|DSC3|,|Dsc3|,|MGI:1194993|,|MP:0010768|,|mortality/aging|,|characteristics involving the ability of an organism to live and age normally throughout development and life span|
468,|DSC3|,|Dsc3|,|MGI:1194993|,|MP:0010771|,|integument phenotype|,|the observable morphological and physiological characteristics of the skin and its associated structures, such as the hair, nails, sweat glands, sebaceous glands and other secretory glands|
469,|DSC3|,|Dsc3|,|MGI:1194993|,|MP:0002873|,|normal phenotype|,|NULL|
470,|DSC3|,|Dsc3|,|MGI:1194993|,|MP:0005384|,|cellular phenotype|,|NULL|
471,|TRIM55|,|Trim55|,|MGI:3036269|,|MP:0003900|,|shortened QT interval|,|decrease in the length of time required for ventricular depolarization and repolarization to occur, usually as a result of increased repolarization time, and is measured from the beginning of the QRS complex to the end of the T wave|
472,|TRIM55|,|Trim55|,|MGI:3036269|,|MP:0013278|,|decreased fasted circulating glucose level|,|reduction in the amount of glucose in the blood at some defined time point after eating compared to controls|
473,|TRIM55|,|Trim55|,|MGI:3036269|,|MP:0005333|,|decreased heart rate|,|fewer than average resting heart beats per minute, usually measured by the number of times the heart ventricles contract per unit of time, usually per minute|
474,|TRIM55|,|Trim55|,|MGI:3036269|,|MP:0005370|,|liver/biliary system phenotype|,|NULL|
475,|TRIM55|,|Trim55|,|MGI:3036269|,|MP:0005388|,|respiratory system phenotype|,|NULL|
476,|TRIM55|,|Trim55|,|MGI:3036269|,|MP:0010768|,|mortality/aging|,|characteristics involving the ability of an organism to live and age normally throughout development and life span|
477,|TRIM55|,|Trim55|,|MGI:3036269|,|MP:0005385|,|cardiovascular system phenotype|,|the observable morphological and physiological characteristics of the mammalian heart, blood vessels, or circulatory system that are manifested through development and lifespan|
478,|TRIM55|,|Trim55|,|MGI:3036269|,|MP:0005378|,|growth/size/body region phenotype|,|NULL|
479,|TRIM55|,|Trim55|,|MGI:3036269|,|MP:0005369|,|muscle phenotype|,|NULL|
480,|TRIM55|,|Trim55|,|MGI:3036269|,|MP:0005376|,|homeostasis/metabolism phenotype|,|NULL|
481,|TRIM55|,|Trim55|,|MGI:3036269|,|MP:0005375|,|adipose tissue phenotype|,|the observable morphological and physiological characteristics of mammalian fat tissue that are manifested through development and lifespan|
482,|TMOD1|,|Tmod1|,|MGI:98775|,|MP:0002968|,|increased circulating alkaline phosphatase level|,|elevated concentration in the blood of the enzyme which hydrolyzes orthophosphoric monoesters|
483,|TMOD1|,|Tmod1|,|MGI:98775|,|MP:0005378|,|growth/size/body region phenotype|,|NULL|
484,|TMOD1|,|Tmod1|,|MGI:98775|,|MP:0005376|,|homeostasis/metabolism phenotype|,|NULL|
485,|TMOD1|,|Tmod1|,|MGI:98775|,|MP:0005369|,|muscle phenotype|,|NULL|
486,|TMOD1|,|Tmod1|,|MGI:98775|,|MP:0010768|,|mortality/aging|,|characteristics involving the ability of an organism to live and age normally throughout development and life span|
487,|TMOD1|,|Tmod1|,|MGI:98775|,|MP:0005397|,|hematopoietic system phenotype|,|NULL|
488,|TMOD1|,|Tmod1|,|MGI:98775|,|MP:0005385|,|cardiovascular system phenotype|,|the observable morphological and physiological characteristics of the mammalian heart, blood vessels, or circulatory system that are manifested through development and lifespan|
489,|TMOD1|,|Tmod1|,|MGI:98775|,|MP:0005380|,|embryo phenotype|,|NULL|
490,|CDC42|,|Cdc42|,|MGI:106211|,|MP:0002764|,|short tibia|,|reduced length of the medial and larger bone of the lower leg|
491,|CDC42|,|Cdc42|,|MGI:106211|,|MP:0004953|,|decreased spleen weight|,|reduction in the average weight of the organ that functions to filter blood and to store red corpuscles and platelets|
492,|CDC42|,|Cdc42|,|MGI:106211|,|MP:0001325|,|abnormal retina morphology|,|any structural anomaly of the thin layer of neural tissue lining the back of the eyeball which contains visual receptors|
493,|CDC42|,|Cdc42|,|MGI:106211|,|MP:0004952|,|increased spleen weight|,|greater than average weight of the organ that functions to filter blood and to store red corpuscles and platelets|
494,|CDC42|,|Cdc42|,|MGI:106211|,|MP:0000438|,|abnormal cranium morphology|,|any structural anomaly of the bones of the head|
495,|CDC42|,|Cdc42|,|MGI:106211|,|MP:0005419|,|decreased circulating serum albumin level|,|blood serum albumin concentration below the normal range|
496,|CDC42|,|Cdc42|,|MGI:106211|,|MP:0013293|,|embryonic lethality prior to tooth bud stage|,|death prior to the appearance of tooth buds (Mus: E12-E12.5)|
497,|CDC42|,|Cdc42|,|MGI:106211|,|MP:0002968|,|increased circulating alkaline phosphatase level|,|elevated concentration in the blood of the enzyme which hydrolyzes orthophosphoric monoesters|
498,|CDC42|,|Cdc42|,|MGI:106211|,|MP:0000219|,|increased neutrophil cell number|,|greater than normal number of the immature or mature forms of a granular leukocyte that in its mature form has a nucleus with three to five lobes connected by slender threads of chromatin, and cytoplasm containing fine inconspicuous granules and stainable by neutral dyes|
499,|CDC42|,|Cdc42|,|MGI:106211|,|MP:0005397|,|hematopoietic system phenotype|,|NULL|
500,|CDC42|,|Cdc42|,|MGI:106211|,|MP:0005385|,|cardiovascular system phenotype|,|the observable morphological and physiological characteristics of the mammalian heart, blood vessels, or circulatory system that are manifested through development and lifespan|
501,|CDC42|,|Cdc42|,|MGI:106211|,|MP:0010768|,|mortality/aging|,|characteristics involving the ability of an organism to live and age normally throughout development and life span|
502,|CDC42|,|Cdc42|,|MGI:106211|,|MP:0002873|,|normal phenotype|,|NULL|
503,|CDC42|,|Cdc42|,|MGI:106211|,|MP:0005380|,|embryo phenotype|,|NULL|
504,|CDC42|,|Cdc42|,|MGI:106211|,|MP:0005386|,|behavior/neurological phenotype|,|the observable actions or reactions of mammalian organisms that are manifested through development and lifespan|
505,|CDC42|,|Cdc42|,|MGI:106211|,|MP:0005388|,|respiratory system phenotype|,|NULL|
506,|CDC42|,|Cdc42|,|MGI:106211|,|MP:0005367|,|renal/urinary system phenotype|,|NULL|
507,|CDC42|,|Cdc42|,|MGI:106211|,|MP:0005390|,|skeleton phenotype|,|NULL|
508,|CDC42|,|Cdc42|,|MGI:106211|,|MP:0005381|,|digestive/alimentary phenotype|,|NULL|
509,|CDC42|,|Cdc42|,|MGI:106211|,|MP:0003631|,|nervous system phenotype|,|the observable morphological and physiological characteristics of the extensive, intricate network of electochemical structures in the body that is comprised of the brain, spinal cord, nerves, ganglia and parts of the receptor organs that are manifested through development and lifespan|
510,|CDC42|,|Cdc42|,|MGI:106211|,|MP:0005371|,|limbs/digits/tail phenotype|,|NULL|
511,|CDC42|,|Cdc42|,|MGI:106211|,|MP:0005382|,|craniofacial phenotype|,|NULL|
512,|CDC42|,|Cdc42|,|MGI:106211|,|MP:0005391|,|vision/eye phenotype|,|NULL|
513,|CDC42|,|Cdc42|,|MGI:106211|,|MP:0005378|,|growth/size/body region phenotype|,|NULL|
514,|CDC42|,|Cdc42|,|MGI:106211|,|MP:0010771|,|integument phenotype|,|the observable morphological and physiological characteristics of the skin and its associated structures, such as the hair, nails, sweat glands, sebaceous glands and other secretory glands|
515,|CDC42|,|Cdc42|,|MGI:106211|,|MP:0005379|,|endocrine/exocrine gland phenotype|,|NULL|
516,|CDC42|,|Cdc42|,|MGI:106211|,|MP:0005376|,|homeostasis/metabolism phenotype|,|NULL|
517,|CDC42|,|Cdc42|,|MGI:106211|,|MP:0005384|,|cellular phenotype|,|NULL|
518,|CDC42|,|Cdc42|,|MGI:106211|,|MP:0005369|,|muscle phenotype|,|NULL|
519,|SUN2|,|Sun2|,|MGI:2443011|,|MP:0001402|,|hypoactivity|,|general reduced locomotor activity; reduced movement from one place to another or having a decreased state of activity|
520,|SUN2|,|Sun2|,|MGI:2443011|,|MP:0005386|,|behavior/neurological phenotype|,|the observable actions or reactions of mammalian organisms that are manifested through development and lifespan|
521,|SUN2|,|Sun2|,|MGI:2443011|,|MP:0002873|,|normal phenotype|,|NULL|
522,|SUN2|,|Sun2|,|MGI:2443011|,|MP:0010768|,|mortality/aging|,|characteristics involving the ability of an organism to live and age normally throughout development and life span|
523,|SUN2|,|Sun2|,|MGI:2443011|,|MP:0003631|,|nervous system phenotype|,|the observable morphological and physiological characteristics of the extensive, intricate network of electochemical structures in the body that is comprised of the brain, spinal cord, nerves, ganglia and parts of the receptor organs that are manifested through development and lifespan|
524,|SUN2|,|Sun2|,|MGI:2443011|,|MP:0005376|,|homeostasis/metabolism phenotype|,|NULL|
525,|SUN2|,|Sun2|,|MGI:2443011|,|MP:0005384|,|cellular phenotype|,|NULL|
526,|SUN2|,|Sun2|,|MGI:2443011|,|MP:0005378|,|growth/size/body region phenotype|,|NULL|
527,|SUN2|,|Sun2|,|MGI:2443011|,|MP:0005369|,|muscle phenotype|,|NULL|
528,|ALMS1|,|Alms1|,|MGI:1934606|,|MP:0001392|,|abnormal locomotor behavior|,|altered ability or inability to move from place to place in response to stimuli|
529,|ALMS1|,|Alms1|,|MGI:1934606|,|MP:0005389|,|reproductive system phenotype|,|NULL|
530,|ALMS1|,|Alms1|,|MGI:1934606|,|MP:0001186|,|pigmentation phenotype|,|NULL|
531,|ALMS1|,|Alms1|,|MGI:1934606|,|MP:0005370|,|liver/biliary system phenotype|,|NULL|
532,|ALMS1|,|Alms1|,|MGI:1934606|,|MP:0005386|,|behavior/neurological phenotype|,|the observable actions or reactions of mammalian organisms that are manifested through development and lifespan|
533,|ALMS1|,|Alms1|,|MGI:1934606|,|MP:0005387|,|immune system phenotype|,|NULL|
534,|ALMS1|,|Alms1|,|MGI:1934606|,|MP:0005367|,|renal/urinary system phenotype|,|NULL|
535,|ALMS1|,|Alms1|,|MGI:1934606|,|MP:0005377|,|hearing/vestibular/ear phenotype|,|NULL|
536,|ALMS1|,|Alms1|,|MGI:1934606|,|MP:0003631|,|nervous system phenotype|,|the observable morphological and physiological characteristics of the extensive, intricate network of electochemical structures in the body that is comprised of the brain, spinal cord, nerves, ganglia and parts of the receptor organs that are manifested through development and lifespan|
537,|ALMS1|,|Alms1|,|MGI:1934606|,|MP:0005391|,|vision/eye phenotype|,|NULL|
538,|ALMS1|,|Alms1|,|MGI:1934606|,|MP:0005378|,|growth/size/body region phenotype|,|NULL|
539,|ALMS1|,|Alms1|,|MGI:1934606|,|MP:0005379|,|endocrine/exocrine gland phenotype|,|NULL|
