AT2A2,Atenolol Action Pathway
AT2A2,Alprenolol Action Pathway
AT2A2,Acebutolol Action Pathway
AT2A2,Muscle/Heart Contraction
AT2A2,Diltiazem Action Pathway
AT2A2,Propranolol Action Pathway
AT2A2,Pindolol Action Pathway
AT2A2,Penbutolol Action Pathway
AT2A2,Oxprenolol Action Pathway
AT2A2,Metoprolol Action Pathway
AT2A2,Esmolol Action Pathway
AT2A2,Bisoprolol Action Pathway
AT2A2,Bupranolol Action Pathway
AT2A2,Nebivolol Action Pathway
AT2A2,Amlodipine Action Pathway
AT2A2,Verapamil Action Pathway
AT2A2,Nitrendipine Action Pathway
AT2A2,Nisoldipine Action Pathway
AT2A2,Nimodipine Action Pathway
AT2A2,Ibutilide Action Pathway
AT2A2,Tocainide Action Pathway
AT2A2,Flecainide Action Pathway
AT2A2,Isradipine Action Pathway
AT2A2,Nifedipine Action Pathway
AT2A2,Felodipine Action Pathway
AT2A2,Nadolol Action Pathway
AT2A2,Carvedilol Action Pathway
AT2A2,Labetalol Action Pathway
AT2A2,miR-targeted genes in epithelium - TarBase
AT2A2,miR-targeted genes in leukocytes - TarBase
AT2A2,miR-targeted genes in lymphocytes - TarBase
AT2A2,miR-targeted genes in muscle cell - TarBase
AT2A2,miR-targeted genes in squamous cell - TarBase
AT2A2,Alzheimers Disease
AT2A2,Arrhythmogenic Right Ventricular Cardiomyopathy
AT2A2,Endothelin Pathways
AT2A2,Myometrial Relaxation and Contraction Pathways
AT2A2,Calcium Regulation in the Cardiac Cell
AT2A2,nfat and hypertrophy of the heart
AT2A2,Ion channel transport
AT2A2,Purine metabolism
AT2A2,Ion homeostasis
AT2A2,Transport of small molecules
AT2A2,Cardiac conduction
AT2A2,Muscle contraction
AT2A2,Ion transport by P-type ATPases
AT2A2,Hemostasis
AT2A2,Reduction of cytosolic Ca++ levels
AT2A2,Platelet calcium homeostasis
AT2A2,Platelet homeostasis
OBSCN,Signaling by GPCR
OBSCN,Rho GTPase cycle
OBSCN,Signaling by Rho GTPases
OBSCN,NRAGE signals death through JNK
OBSCN,Death Receptor Signalling
OBSCN,p75 NTR receptor-mediated signalling
OBSCN,G alpha (12/13) signalling events
OBSCN,GPCR downstream signalling
OBSCN,"Cell death signalling via NRAGE, NRIF and NADE"
OBSCN,Regulation of RhoA activity
PLAK,Gastric cancer - Homo sapiens (human)
PLAK,Arrhythmogenic right ventricular cardiomyopathy (ARVC) - Homo sapiens (human)
PLAK,Acute myeloid leukemia - Homo sapiens (human)
PLAK,Pathways in cancer - Homo sapiens (human)
PLAK,Transcriptional misregulation in cancer - Homo sapiens (human)
PLAK,"Antiarrhythmic Pathway, Pharmacodynamics"
PLAK,Arrhythmogenic Right Ventricular Cardiomyopathy
PLAK,Corticotropin-releasing hormone signaling pathway
PLAK,Ectoderm Differentiation
PLAK,EMT transition in Colorectal Cancer
PLAK,Keratinization
PLAK,Developmental Biology
PLAK,Neutrophil degranulation
PLAK,VEGFA-VEGFR2 Pathway
PLAK,Innate Immune System
PLAK,Immune System
PLAK,EGFR1
PLAK,E-cadherin signaling in keratinocytes
PLAK,Posttranslational regulation of adherens junction stability and dissassembly
PLAK,Signaling by VEGF
PLAK,Wnt
PLAK,Cell-cell junction organization
PLAK,Adherens junctions interactions
PLAK,Cell junction organization
PLAK,Signaling by Receptor Tyrosine Kinases
PLAK,Cell-Cell communication
PLAK,N-cadherin signaling events
PLAK,Formation of the cornified envelope
PLAK,E-cadherin signaling in the nascent adherens junction
PLAK,VEGFR2 mediated vascular permeability
TIM14,Metabolism of proteins
TIM14,Mitochondrial protein import
TMOD1,Striated Muscle Contraction
TMOD1,Striated Muscle Contraction
TMOD1,Muscle contraction
UTRO,Primary Focal Segmental Glomerulosclerosis FSGS
UTRO,agrin in postsynaptic differentiation
ADRB1,Regulation of lipolysis in adipocytes - Homo sapiens (human)
ADRB1,Dilated cardiomyopathy (DCM) - Homo sapiens (human)
ADRB1,Gap junction - Homo sapiens (human)
ADRB1,Adrenergic signaling in cardiomyocytes - Homo sapiens (human)
ADRB1,Calcium signaling pathway - Homo sapiens (human)
ADRB1,cAMP signaling pathway - Homo sapiens (human)
ADRB1,Renin secretion - Homo sapiens (human)
ADRB1,Salivary secretion - Homo sapiens (human)
ADRB1,Neuroactive ligand-receptor interaction - Homo sapiens (human)
ADRB1,cGMP-PKG signaling pathway - Homo sapiens (human)
ADRB1,"Antiarrhythmic Pathway, Pharmacodynamics"
ADRB1,Sympathetic Nerve Pathway (Neuroeffector Junction)
ADRB1,Disopyramide Action Pathway
ADRB1,Procainamide (Antiarrhythmic) Action Pathway
ADRB1,Phenytoin (Antiarrhythmic) Action Pathway
ADRB1,Fosphenytoin (Antiarrhythmic) Action Pathway
ADRB1,Bopindolol Action Pathway
ADRB1,Timolol Action Pathway
ADRB1,Carteolol Action Pathway
ADRB1,Bevantolol Action Pathway
ADRB1,Practolol Action Pathway
ADRB1,Dobutamine Action Pathway
ADRB1,Isoprenaline Action Pathway
ADRB1,Arbutamine Action Pathway
ADRB1,Amiodarone Action Pathway
ADRB1,Levobunolol Action Pathway
ADRB1,Metipranolol Action Pathway
ADRB1,Mexiletine Action Pathway
ADRB1,Lidocaine (Antiarrhythmic) Action Pathway
ADRB1,Quinidine Action Pathway
ADRB1,Sotalol Action Pathway
ADRB1,Epinephrine Action Pathway
ADRB1,Betaxolol Action Pathway
ADRB1,Atenolol Action Pathway
ADRB1,Alprenolol Action Pathway
ADRB1,Acebutolol Action Pathway
ADRB1,Muscle/Heart Contraction
ADRB1,Diltiazem Action Pathway
ADRB1,Propranolol Action Pathway
ADRB1,Pindolol Action Pathway
ADRB1,Penbutolol Action Pathway
ADRB1,Oxprenolol Action Pathway
ADRB1,Metoprolol Action Pathway
ADRB1,Esmolol Action Pathway
ADRB1,Bisoprolol Action Pathway
ADRB1,Bupranolol Action Pathway
ADRB1,Nebivolol Action Pathway
ADRB1,Amlodipine Action Pathway
ADRB1,Verapamil Action Pathway
ADRB1,Nitrendipine Action Pathway
ADRB1,Nisoldipine Action Pathway
ADRB1,Nimodipine Action Pathway
ADRB1,Ibutilide Action Pathway
ADRB1,Tocainide Action Pathway
ADRB1,Flecainide Action Pathway
ADRB1,Isradipine Action Pathway
ADRB1,Nifedipine Action Pathway
ADRB1,Felodipine Action Pathway
ADRB1,Nadolol Action Pathway
ADRB1,Carvedilol Action Pathway
ADRB1,Labetalol Action Pathway
ADRB1,Endothelin Pathways
ADRB1,Melatonin metabolism and effects
ADRB1,"GPCRs, Class A Rhodopsin-like"
ADRB1,Calcium Regulation in the Cardiac Cell
ADRB1,Monoamine GPCRs
ADRB1,Signaling by GPCR
ADRB1,G alpha (s) signalling events
ADRB1,Amine ligand-binding receptors
ADRB1,Class A/1 (Rhodopsin-like receptors)
ADRB1,GPCR ligand binding
ADRB1,GPCR downstream signalling
ACE2,"Agents Acting on the Renin-Angiotensin System Pathway, Pharmacodynamics"
ACE2,Renin-angiotensin system - Homo sapiens (human)
ACE2,Protein digestion and absorption - Homo sapiens (human)
ACE2,"ACE Inhibitor Pathway, Pharmacodynamics"
ACE2,ACE Inhibitor Pathway
ACE2,Peptide hormone metabolism
ACE2,Metabolism of proteins
ACE2,Metabolism of Angiotensinogen to Angiotensins
GDF8,Factors and pathways affecting insulin-like growth factor (IGF1)-Akt signaling
GDF8,Hypertrophy Model
GDF8,GPCR signaling-G alpha q
GDF8,GPCR signaling-cholera toxin
GDF8,GPCR signaling-pertussis toxin
GDF8,TGF-beta super family signaling pathway canonical
GDF8,GPCR signaling-G alpha s Epac and ERK
GDF8,GPCR signaling-G alpha s PKA and ERK
GDF8,GPCR signaling-G alpha i
GDF8,BMP2 signaling TGF-beta MV
GDF8,BMP signaling Dro
APEL,Apelin signaling pathway - Homo sapiens (human)
APEL,Signaling by GPCR
APEL,Peptide ligand-binding receptors
APEL,Class A/1 (Rhodopsin-like receptors)
APEL,GPCR ligand binding
APEL,G alpha (i) signalling events
APEL,GPCR downstream signalling
SETD2,Lysine degradation - Homo sapiens (human)
SETD2,Histone Modifications
SETD2,Mesodermal Commitment Pathway
SETD2,Pathways Affected in Adenoid Cystic Carcinoma
SETD2,Pathways in clear cell renal cell carcinoma
SETD2,Type 2 papillary renal cell carcinoma
SETD2,PKMTs methylate histone lysines
SETD2,Chromatin modifying enzymes
SETD2,Lysine metabolism
SETD2,Chromatin organization
TIMP1,HIF-1 signaling pathway - Homo sapiens (human)
TIMP1,Matrix Metalloproteinases
TIMP1,JAK-STAT
TIMP1,IL1 and megakaryocytes in obesity
TIMP1,Lung fibrosis
TIMP1,IL-6 signaling pathway
TIMP1,Protein alkylation leading to liver fibrosis
TIMP1,Interleukin-10 signaling
TIMP1,Interleukin-4 and 13 signaling
TIMP1,inhibition of matrix metalloproteinases
TIMP1,Post-translational protein phosphorylation
TIMP1,Post-translational protein modification
TIMP1,Metabolism of proteins
TIMP1,Extracellular matrix organization
TIMP1,Activation of Matrix Metalloproteinases
TIMP1,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)
TIMP1,Platelet degranulation
TIMP1,Response to elevated platelet cytosolic Ca2+
TIMP1,"Platelet activation, signaling and aggregation"
TIMP1,Hemostasis
TIMP1,Degradation of the extracellular matrix
TIMP1,AP-1 transcription factor network
TIMP1,IL6-mediated signaling events
STK4,Non-small cell lung cancer - Homo sapiens (human)
STK4,FoxO signaling pathway - Homo sapiens (human)
STK4,Ras signaling pathway - Homo sapiens (human)
STK4,MAPK signaling pathway - Homo sapiens (human)
STK4,Pathways in cancer - Homo sapiens (human)
STK4,EGF-Core
STK4,MAPK Signaling Pathway
STK4,Ras Signaling
STK4,TCR
STK4,Signaling by Hippo
GTR4,Adipocytokine signaling pathway - Homo sapiens (human)
GTR4,Type II diabetes mellitus - Homo sapiens (human)
GTR4,Insulin resistance - Homo sapiens (human)
GTR4,FoxO signaling pathway - Homo sapiens (human)
GTR4,AMPK signaling pathway - Homo sapiens (human)
GTR4,Insulin signaling pathway - Homo sapiens (human)
GTR4,"Metformin Pathway, Pharmacodynamic"
GTR4,Glucose-Alanine Cycle
GTR4,Insulin Signalling
GTR4,AMP-activated Protein Kinase (AMPK) Signaling
GTR4,Type II diabetes mellitus
GTR4,Cori Cycle
GTR4,Transcriptional regulation of white adipocyte differentiation
GTR4,Adipogenesis
GTR4,Vitamin D Receptor Pathway
GTR4,Nuclear Receptors Meta-Pathway
GTR4,NRF2 pathway
GTR4,Transcription factor regulation in adipogenesis
GTR4,Angiopoietin Like Protein 8 Regulatory Pathway
GTR4,Focal Adhesion-PI3K-Akt-mTOR-signaling pathway
GTR4,SCFA and skeletal muscle substrate metabolism
GTR4,Insulin Signaling
GTR4,Glycolysis and Gluconeogenesis
GTR4,SLC-mediated transmembrane transport
GTR4,Transport of small molecules
GTR4,Aminosugars metabolism
GTR4,Fructose and mannose metabolism
GTR4,Galactose metabolism
GTR4,Vitamin C metabolism
GTR4,Cellular hexose transport
GTR4,Arf6 trafficking events
GTR4,Leptin
GTR4,Insulin-mediated glucose transport
GTR4,Class I PI3K signaling events mediated by Akt
MYOD1,miRs in Muscle Cell Differentiation
MYOD1,Cell Differentiation - Index expanded
MYOD1,Cell Differentiation - Index
MYOD1,ID signaling pathway
MYOD1,Developmental Biology
MYOD1,signal dependent regulation of myogenesis by corepressor mitr
MYOD1,CDO in myogenesis
MYOD1,Myogenesis
MYOD1,control of skeletal myogenesis by hdac and calcium/calmodulin-dependent kinase (camk)
MYOD1,C-MYB transcription factor network
MYOD1,ID
MYOD1,Notch-mediated HES/HEY network
MYOD1,Signaling events mediated by HDAC Class III
MYOD1,Regulation of retinoblastoma protein
MYOD1,Regulation of nuclear SMAD2/3 signaling
LPAR3,PI3K-Akt signaling pathway - Homo sapiens (human)
LPAR3,Rap1 signaling pathway - Homo sapiens (human)
LPAR3,Phospholipase D signaling pathway - Homo sapiens (human)
LPAR3,Pathways in cancer - Homo sapiens (human)
LPAR3,Neuroactive ligand-receptor interaction - Homo sapiens (human)
LPAR3,Focal Adhesion-PI3K-Akt-mTOR-signaling pathway
LPAR3,PI3K-Akt Signaling Pathway
LPAR3,Signaling by GPCR
LPAR3,rho-selective guanine exchange factor akap13 mediates stress fiber formation
LPAR3,Lysosphingolipid and LPA receptors
LPAR3,Class A/1 (Rhodopsin-like receptors)
LPAR3,GPCR ligand binding
LPAR3,G alpha (i) signalling events
LPAR3,G alpha (q) signalling events
LPAR3,GPCR downstream signalling
LPAR3,LPA receptor mediated events
LTBP4,Extracellular matrix organization
LTBP4,Molecules associated with elastic fibres
LTBP4,Elastic fibre formation
OSTP,PI3K-Akt signaling pathway - Homo sapiens (human)
OSTP,ECM-receptor interaction - Homo sapiens (human)
OSTP,Focal adhesion - Homo sapiens (human)
OSTP,Toll-like receptor signaling pathway - Homo sapiens (human)
OSTP,Apelin signaling pathway - Homo sapiens (human)
OSTP,Human papillomavirus infection - Homo sapiens (human)
OSTP,Osteoclast Signaling
OSTP,Osteopontin Signaling
OSTP,Regulation of toll-like receptor signaling pathway
OSTP,Brain-Derived Neurotrophic Factor (BDNF) signaling pathway
OSTP,Human Complement System
OSTP,Vitamin D Receptor Pathway
OSTP,Focal Adhesion
OSTP,Lung fibrosis
OSTP,Focal Adhesion-PI3K-Akt-mTOR-signaling pathway
OSTP,TYROBP Causal Network
OSTP,Transcriptional regulation by RUNX3
OSTP,PI3K-Akt Signaling Pathway
OSTP,Endochondral Ossification
OSTP,TGF-beta Receptor Signaling
OSTP,Toll-like Receptor Signaling Pathway
OSTP,regulators of bone mineralization
OSTP,Post-translational protein phosphorylation
OSTP,Integrin cell surface interactions
OSTP,Post-translational protein modification
OSTP,Metabolism of proteins
OSTP,Signaling by PDGF
OSTP,Extracellular matrix organization
OSTP,Regulation of Insulin-like Growth Factor (IGF) transport and uptake by Insulin-like Growth Factor Binding Proteins (IGFBPs)
OSTP,Beta3 integrin cell surface interactions
OSTP,Degradation of the extracellular matrix
OSTP,Direct p53 effectors
OSTP,Signaling by Receptor Tyrosine Kinases
OSTP,Osteopontin-mediated events
OSTP,Alpha9 beta1 integrin signaling events
OSTP,Beta1 integrin cell surface interactions
OSTP,Alpha4 beta1 integrin signaling events
OSTP,FGF signaling pathway
OSTP,Integrins in angiogenesis
SIAL,PI3K-Akt signaling pathway - Homo sapiens (human)
SIAL,ECM-receptor interaction - Homo sapiens (human)
SIAL,Focal adhesion - Homo sapiens (human)
SIAL,Human papillomavirus infection - Homo sapiens (human)
SIAL,Interleukin-11 Signaling Pathway
SIAL,Human Complement System
SIAL,Focal Adhesion
SIAL,Osteoblast Signaling
SIAL,Focal Adhesion-PI3K-Akt-mTOR-signaling pathway
SIAL,PI3K-Akt Signaling Pathway
SIAL,regulators of bone mineralization
SIAL,Integrin cell surface interactions
SIAL,Extracellular matrix organization
SIAL,Beta3 integrin cell surface interactions
SIAL,ECM proteoglycans
DYSF,Smooth Muscle Contraction
DYSF,Muscle contraction
GNT2A,Glycosphingolipid biosynthesis - lacto and neolacto series - Homo sapiens (human)
GNT2A,Glycosphingolipid biosynthesis - neolactoseries
GNT2A,terminal <i>O</i>-glycans residues modification
HSP74,Antigen processing and presentation - Homo sapiens (human)
HSP74,Tight junction - Homo sapiens (human)
HSP74,"Glucocorticoid Pathway (Peripheral Tissue), Pharmacodynamics"
HSP74,Parkin-Ubiquitin Proteasomal System pathway
HSP74,Regulation of HSF1-mediated heat shock response
HSP74,Cellular responses to stress
HSP74,AndrogenReceptor
HSP74,Cellular responses to external stimuli
HSP74,Cellular response to heat stress
HSP74,Validated targets of C-MYC transcriptional activation
FABPH,PPAR signaling pathway - Homo sapiens (human)
FABPH,PPAR signaling pathway
FABPH,Metabolism of lipids
FABPH,Metabolism
FABPH,Triglyceride catabolism
FABPH,Triglyceride metabolism
KCNH2,"Antiarrhythmic Pathway, Pharmacodynamics"
KCNH2,Disopyramide Action Pathway
KCNH2,Procainamide (Antiarrhythmic) Action Pathway
KCNH2,Phenytoin (Antiarrhythmic) Action Pathway
KCNH2,Fosphenytoin (Antiarrhythmic) Action Pathway
KCNH2,Bopindolol Action Pathway
KCNH2,Timolol Action Pathway
KCNH2,Carteolol Action Pathway
KCNH2,Bevantolol Action Pathway
KCNH2,Practolol Action Pathway
KCNH2,Dobutamine Action Pathway
KCNH2,Isoprenaline Action Pathway
KCNH2,Arbutamine Action Pathway
KCNH2,Amiodarone Action Pathway
KCNH2,Levobunolol Action Pathway
KCNH2,Metipranolol Action Pathway
KCNH2,Mexiletine Action Pathway
KCNH2,Lidocaine (Antiarrhythmic) Action Pathway
KCNH2,Quinidine Action Pathway
KCNH2,Sotalol Action Pathway
KCNH2,Epinephrine Action Pathway
KCNH2,Betaxolol Action Pathway
KCNH2,Atenolol Action Pathway
KCNH2,Alprenolol Action Pathway
KCNH2,Acebutolol Action Pathway
KCNH2,Muscle/Heart Contraction
KCNH2,Diltiazem Action Pathway
KCNH2,Propranolol Action Pathway
KCNH2,Pindolol Action Pathway
KCNH2,Penbutolol Action Pathway
KCNH2,Oxprenolol Action Pathway
KCNH2,Metoprolol Action Pathway
KCNH2,Esmolol Action Pathway
KCNH2,Bisoprolol Action Pathway
KCNH2,Bupranolol Action Pathway
KCNH2,Nebivolol Action Pathway
KCNH2,Amlodipine Action Pathway
KCNH2,Verapamil Action Pathway
KCNH2,Nitrendipine Action Pathway
KCNH2,Nisoldipine Action Pathway
KCNH2,Nimodipine Action Pathway
KCNH2,Ibutilide Action Pathway
KCNH2,Tocainide Action Pathway
KCNH2,Flecainide Action Pathway
KCNH2,Isradipine Action Pathway
KCNH2,Nifedipine Action Pathway
KCNH2,Felodipine Action Pathway
KCNH2,Nadolol Action Pathway
KCNH2,Carvedilol Action Pathway
KCNH2,Labetalol Action Pathway
KCNH2,Hematopoietic Stem Cell Differentiation
KCNH2,Sudden Infant Death Syndrome (SIDS) Susceptibility Pathways
KCNH2,Neuronal System
KCNH2,Phase 3 - rapid repolarisation
KCNH2,Cardiac conduction
KCNH2,Muscle contraction
KCNH2,Voltage gated Potassium channels
KCNH2,Potassium Channels
CAC1C,Cortisol synthesis and secretion - Homo sapiens (human)
CAC1C,Aldosterone synthesis and secretion - Homo sapiens (human)
CAC1C,Oxytocin signaling pathway - Homo sapiens (human)
CAC1C,Long-term potentiation - Homo sapiens (human)
CAC1C,Retrograde endocannabinoid signaling - Homo sapiens (human)
CAC1C,GABAergic synapse - Homo sapiens (human)
CAC1C,Serotonergic synapse - Homo sapiens (human)
CAC1C,Dopaminergic synapse - Homo sapiens (human)
CAC1C,Cardiac muscle contraction - Homo sapiens (human)
CAC1C,Glutamatergic synapse - Homo sapiens (human)
CAC1C,Type II diabetes mellitus - Homo sapiens (human)
CAC1C,"Cushing,s syndrome - Homo sapiens (human)"
CAC1C,Dilated cardiomyopathy (DCM) - Homo sapiens (human)
CAC1C,Arrhythmogenic right ventricular cardiomyopathy (ARVC) - Homo sapiens (human)
CAC1C,GnRH signaling pathway - Homo sapiens (human)
CAC1C,"Alzheimer,s disease - Homo sapiens (human)"
CAC1C,Circadian entrainment - Homo sapiens (human)
CAC1C,Hypertrophic cardiomyopathy (HCM) - Homo sapiens (human)
CAC1C,Adrenergic signaling in cardiomyocytes - Homo sapiens (human)
CAC1C,Calcium signaling pathway - Homo sapiens (human)
CAC1C,cAMP signaling pathway - Homo sapiens (human)
CAC1C,Vascular smooth muscle contraction - Homo sapiens (human)
CAC1C,Renin secretion - Homo sapiens (human)
CAC1C,MAPK signaling pathway - Homo sapiens (human)
CAC1C,Amphetamine addiction - Homo sapiens (human)
CAC1C,cGMP-PKG signaling pathway - Homo sapiens (human)
CAC1C,Cholinergic synapse - Homo sapiens (human)
CAC1C,Taste transduction - Homo sapiens (human)
CAC1C,Insulin secretion - Homo sapiens (human)
CAC1C,"Celecoxib Pathway, Pharmacodynamics"
CAC1C,"Anti-diabetic Drug Potassium Channel Inhibitors Pathway, Pharmacodynamics"
CAC1C,"Nicotine Pathway (Chromaffin Cell), Pharmacodynamics"
CAC1C,"Valproic Acid Pathway, Pharmacodynamics"
CAC1C,Pathway_PA165964473
CAC1C,"Beta-agonist/Beta-blocker Pathway, Pharmacodynamics"
CAC1C,Sympathetic Nerve Pathway (Pre- and Post- Ganglionic Junction)
CAC1C,"Antiarrhythmic Pathway, Pharmacodynamics"
CAC1C,Sympathetic Nerve Pathway (Neuroeffector Junction)
CAC1C,Disopyramide Action Pathway
CAC1C,Procainamide (Antiarrhythmic) Action Pathway
CAC1C,Phenytoin (Antiarrhythmic) Action Pathway
CAC1C,Fosphenytoin (Antiarrhythmic) Action Pathway
CAC1C,Bopindolol Action Pathway
CAC1C,Timolol Action Pathway
CAC1C,Carteolol Action Pathway
CAC1C,Bevantolol Action Pathway
CAC1C,Practolol Action Pathway
CAC1C,Dobutamine Action Pathway
CAC1C,Isoprenaline Action Pathway
CAC1C,Arbutamine Action Pathway
CAC1C,Amiodarone Action Pathway
CAC1C,Levobunolol Action Pathway
CAC1C,Metipranolol Action Pathway
CAC1C,Mexiletine Action Pathway
CAC1C,Lidocaine (Antiarrhythmic) Action Pathway
CAC1C,Quinidine Action Pathway
CAC1C,Sotalol Action Pathway
CAC1C,Epinephrine Action Pathway
CAC1C,Betaxolol Action Pathway
CAC1C,Atenolol Action Pathway
CAC1C,Alprenolol Action Pathway
CAC1C,Acebutolol Action Pathway
CAC1C,Muscle/Heart Contraction
CAC1C,Diltiazem Action Pathway
CAC1C,Propranolol Action Pathway
CAC1C,Pindolol Action Pathway
CAC1C,Penbutolol Action Pathway
CAC1C,Oxprenolol Action Pathway
CAC1C,Metoprolol Action Pathway
CAC1C,Esmolol Action Pathway
CAC1C,Bisoprolol Action Pathway
CAC1C,Bupranolol Action Pathway
CAC1C,Nebivolol Action Pathway
CAC1C,Amlodipine Action Pathway
CAC1C,Verapamil Action Pathway
CAC1C,Nitrendipine Action Pathway
CAC1C,Nisoldipine Action Pathway
CAC1C,Nimodipine Action Pathway
CAC1C,Ibutilide Action Pathway
CAC1C,Tocainide Action Pathway
CAC1C,Flecainide Action Pathway
CAC1C,Felodipine Metabolism Pathway
CAC1C,Isradipine Action Pathway
CAC1C,Nifedipine Action Pathway
CAC1C,Felodipine Action Pathway
CAC1C,Nadolol Action Pathway
CAC1C,Carvedilol Action Pathway
CAC1C,Labetalol Action Pathway
CAC1C,Nicotine Activity on Chromaffin Cells
CAC1C,Alzheimers Disease
CAC1C,Arrhythmogenic Right Ventricular Cardiomyopathy
CAC1C,MAPK Signaling Pathway
CAC1C,Calcium Regulation in the Cardiac Cell
CAC1C,Developmental Biology
CAC1C,GPCR Dopamine D1like receptor
CAC1C,Metabolism
CAC1C,Regulation of insulin secretion
CAC1C,Phase 0 - rapid depolarisation
CAC1C,Phase 2 - plateau phase
CAC1C,Cardiac conduction
CAC1C,Muscle contraction
CAC1C,NCAM signaling for neurite out-growth
CAC1C,NCAM1 interactions
CAC1C,Axon guidance
CAC1C,Integration of energy metabolism
BRAC,Cardiac Progenitor Differentiation
BRAC,Regulation of nuclear beta catenin signaling and target gene transcription
BRAC,Validated transcriptional targets of deltaNp63 isoforms
RHOA,Platelet activation - Homo sapiens (human)
RHOA,Focal adhesion - Homo sapiens (human)
RHOA,mTOR signaling pathway - Homo sapiens (human)
RHOA,Oxytocin signaling pathway - Homo sapiens (human)
RHOA,T cell receptor signaling pathway - Homo sapiens (human)
RHOA,TGF-beta signaling pathway - Homo sapiens (human)
RHOA,Pertussis - Homo sapiens (human)
RHOA,Neurotrophin signaling pathway - Homo sapiens (human)
RHOA,Adherens junction - Homo sapiens (human)
RHOA,Endocytosis - Homo sapiens (human)
RHOA,Tight junction - Homo sapiens (human)
RHOA,Chemokine signaling pathway - Homo sapiens (human)
RHOA,Regulation of actin cytoskeleton - Homo sapiens (human)
RHOA,Axon guidance - Homo sapiens (human)
RHOA,NOD-like receptor signaling pathway - Homo sapiens (human)
RHOA,cAMP signaling pathway - Homo sapiens (human)
RHOA,Fluid shear stress and atherosclerosis - Homo sapiens (human)
RHOA,Vascular smooth muscle contraction - Homo sapiens (human)
RHOA,C-type lectin receptor signaling pathway - Homo sapiens (human)
RHOA,Tuberculosis - Homo sapiens (human)
RHOA,Rap1 signaling pathway - Homo sapiens (human)
RHOA,Ras signaling pathway - Homo sapiens (human)
RHOA,Pancreatic secretion - Homo sapiens (human)
RHOA,Sphingolipid signaling pathway - Homo sapiens (human)
RHOA,Phospholipase D signaling pathway - Homo sapiens (human)
RHOA,Bacterial invasion of epithelial cells - Homo sapiens (human)
RHOA,Pathogenic Escherichia coli infection - Homo sapiens (human)
RHOA,Proteoglycans in cancer - Homo sapiens (human)
RHOA,MicroRNAs in cancer - Homo sapiens (human)
RHOA,Pathways in cancer - Homo sapiens (human)
RHOA,Viral carcinogenesis - Homo sapiens (human)
RHOA,Wnt signaling pathway - Homo sapiens (human)
RHOA,cGMP-PKG signaling pathway - Homo sapiens (human)
RHOA,Colorectal cancer - Homo sapiens (human)
RHOA,Leukocyte transendothelial migration - Homo sapiens (human)
RHOA,"Bisphosphonate Pathway, Pharmacodynamics"
RHOA,Androgen receptor signaling pathway
RHOA,Physiological and Pathological Hypertrophy of the Heart
RHOA,MicroRNAs in cardiomyocyte hypertrophy
RHOA,Leptin signaling pathway
RHOA,Pathogenic Escherichia coli infection
RHOA,AGE-RAGE pathway
RHOA,Corticotropin-releasing hormone signaling pathway
RHOA,Spinal Cord Injury
RHOA,Alpha 6 Beta 4 signaling pathway
RHOA,JAK-STAT
RHOA,Focal Adhesion
RHOA,G Protein Signaling Pathways
RHOA,Wnt Signaling Pathway
RHOA,Hypothetical Craniofacial Development Pathway
RHOA,TGF-beta Signaling Pathway
RHOA,Association Between Physico-Chemical Features and Toxicity Associated Pathways
RHOA,VEGFA-VEGFR2 Signaling Pathway
RHOA,Wnt Signaling Pathway and Pluripotency
RHOA,Fibrin Complement Receptor 3 Signaling Pathway
RHOA,Wnt Signaling in Kidney Disease
RHOA,Ebola Virus Pathway on Host
RHOA,Chromosomal and microsatellite instability in colorectal cancer
RHOA,Ebola Virus Pathway on Host
RHOA,Ras Signaling
RHOA,Wnt Signaling Pathway
RHOA,Regulation of Actin Cytoskeleton
RHOA,G13 Signaling Pathway
RHOA,DNA Damage Response (only ATM dependent)
RHOA,Serotonin HTR1 Group and FOS Pathway
RHOA,Developmental Biology
RHOA,Signaling by PTK6
RHOA,Signaling by GPCR
RHOA,RAGE
RHOA,Neutrophil degranulation
RHOA,Signaling by WNT
RHOA,erk and pi-3 kinase are necessary for collagen binding in corneal epithelia
RHOA,role of pi3k subunit p85 in regulation of actin organization and cell migration
RHOA,influence of ras and rho proteins on g1 to s transition
RHOA,role of egf receptor transactivation by gpcrs in cardiac hypertrophy
RHOA,trefoil factors initiate mucosal healing
RHOA,ucalpain and friends in cell spread
RHOA,integrin signaling pathway
RHOA,ras signaling pathway
RHOA,ccr3 signaling in eosinophils
RHOA,VEGFA-VEGFR2 Pathway
RHOA,rho cell motility signaling pathway
RHOA,rho-selective guanine exchange factor akap13 mediates stress fiber formation
RHOA,thrombin signaling and protease-activated receptors
RHOA,protein kinase a at the centrosome
RHOA,Alpha6Beta4Integrin
RHOA,RHO GTPases activate KTN1
RHOA,Post-translational protein modification
RHOA,Metabolism of proteins
RHOA,SLIT2:ROBO1 increases RHOA activity
RHOA,EPH-Ephrin signaling
RHOA,EPHA-mediated growth cone collapse
RHOA,Innate Immune System
RHOA,Immune System
RHOA,EPHB-mediated forward signaling
RHOA,RHO GTPases Activate Rhotekin and Rhophilins
RHOA,RHO GTPases Activate Formins
RHOA,Rho GTPase cycle
RHOA,RHO GTPases Activate ROCKs
